"person_age","person_income","person_home_ownership","person_emp_length","loan_intent","loan_grade","loan_amnt","loan_int_rate","loan_status","loan_percent_income","cb_person_default_on_file","cb_person_cred_hist_length","log_person_income"
22,40000,"RENT",0,"MEDICAL","C",9600,14.72,"0",0.24,"Y",2,10.5966347330961
22,65200,"MORTGAGE",1,"DEBTCONSOLIDATION","A",4000,7.14,"0",0.06,"N",4,11.0852147479147
24,65200,"MORTGAGE",5,"MEDICAL","B",3000,11.26,"0",0.05,"N",3,11.0852147479147
21,65253,"MORTGAGE",5,"VENTURE","A",16075,NA,"0",0.25,"N",3,11.0860273011395
23,65280,"OWN",4,"MEDICAL","B",18000,10.99,"0",0.28,"N",4,11.086440989638
22,65338,"MORTGAGE",6,"EDUCATION","B",6500,11.71,"0",0.1,"N",4,11.0873290755651
22,36000,"RENT",3,"EDUCATION","D",9600,17.27,"1",0.27,"Y",4,10.4912742174382
23,65500,"MORTGAGE",3,"PERSONAL","B",16800,NA,"0",0.26,"N",2,11.0898054216233
25,37200,"RENT",6,"HOMEIMPROVEMENT","A",9600,5.99,"1",0.26,"N",4,10.5240640402612
22,39000,"RENT",5,"PERSONAL","D",9600,16.77,"1",0.25,"Y",2,10.5713169251118
22,45000,"RENT",2,"EDUCATION","C",9600,12.73,"0",0.21,"N",3,10.7144177687525
21,65592,"MORTGAGE",5,"EDUCATION","D",3600,15.99,"0",0.05,"Y",3,11.091209016276
23,45000,"RENT",2,"EDUCATION","B",9600,10.25,"0",0.21,"N",2,10.7144177687525
25,59600,"MORTGAGE",5,"EDUCATION","E",6000,16.45,"1",0.1,"N",4,10.9954108530534
24,65600,"MORTGAGE",8,"VENTURE","A",10000,NA,"0",0.15,"N",3,11.0913309749322
25,65600,"MORTGAGE",1,"MEDICAL","C",10000,11.78,"0",0.15,"Y",2,11.0913309749322
22,65856,"MORTGAGE",6,"MEDICAL","C",16800,13.92,"0",0.26,"N",2,11.0952258191937
26,48000,"RENT",0,"EDUCATION","C",9600,12.73,"0",0.2,"Y",3,10.77895628989
24,50000,"RENT",0,"HOMEIMPROVEMENT","A",9600,7.51,"0",0.19,"N",3,10.8197782844103
24,59964,"MORTGAGE",0,"DEBTCONSOLIDATION","B",1275,10.99,"1",0.02,"N",4,11.0014996611322
23,50000,"RENT",2,"EDUCATION","C",9600,14.26,"0",0.19,"N",3,10.8197782844103
24,50500,"RENT",7,"HOMEIMPROVEMENT","A",9600,NA,"0",0.19,"N",2,10.8297286152635
25,51000,"RENT",0,"MEDICAL","C",9600,NA,"0",0.19,"Y",2,10.8395809117065
24,66000,"MORTGAGE",8,"PERSONAL","D",15000,18.25,"0",0.23,"N",4,11.0974100210086
26,60000,"MORTGAGE",0,"MEDICAL","A",5000,7.9,"1",0.08,"N",2,11.0020998412042
26,53000,"RENT",7,"VENTURE","B",9600,11.71,"0",0.18,"N",2,10.8780471925343
22,53000,"RENT",2,"VENTURE","A",9600,7.66,"0",0.18,"N",4,10.8780471925343
22,66000,"MORTGAGE",NA,"EDUCATION","A",6000,7.9,"0",0.09,"N",3,11.0974100210086
22,54000,"RENT",6,"PERSONAL","A",9600,7.9,"0",0.18,"N",4,10.8967393255464
22,66000,"MORTGAGE",0,"EDUCATION","A",6000,7.51,"0",0.09,"N",2,11.0974100210086
22,66000,"OWN",6,"EDUCATION","A",5000,7.9,"0",0.08,"N",4,11.0974100210086
22,66000,"OWN",6,"DEBTCONSOLIDATION","D",7500,17.58,"0",0.11,"Y",4,11.0974100210086
25,60000,"MORTGAGE",5,"HOMEIMPROVEMENT","C",8000,14.27,"1",0.13,"N",3,11.0020998412042
23,66000,"MORTGAGE",5,"VENTURE","A",6000,6.62,"0",0.09,"N",2,11.0974100210086
23,66000,"MORTGAGE",4,"VENTURE","B",3000,NA,"0",0.05,"N",4,11.0974100210086
22,60000,"MORTGAGE",NA,"EDUCATION","A",14000,7.49,"1",0.23,"N",2,11.0020998412042
25,66000,"OWN",9,"PERSONAL","A",15000,7.49,"0",0.23,"N",4,11.0974100210086
26,58000,"RENT",10,"EDUCATION","C",9600,13.99,"0",0.17,"Y",4,10.9681982895286
23,60000,"RENT",0,"EDUCATION","C",9600,14.65,"0",0.16,"Y",2,11.0020998412042
22,60000,"RENT",4,"PERSONAL","A",9600,7.9,"0",0.16,"N",3,11.0020998412042
25,60000,"RENT",9,"DEBTCONSOLIDATION","A",9600,7.9,"0",0.16,"N",2,11.0020998412042
26,66000,"MORTGAGE",7,"PERSONAL","B",4000,11.99,"0",0.06,"N",2,11.0974100210086
25,66000,"MORTGAGE",9,"MEDICAL","B",6600,11.49,"0",0.1,"N",4,11.0974100210086
22,66000,"MORTGAGE",6,"DEBTCONSOLIDATION","B",10000,11.49,"0",0.15,"N",3,11.0974100210086
23,66000,"MORTGAGE",NA,"PERSONAL","A",10000,5.42,"0",0.15,"N",3,11.0974100210086
26,66000,"MORTGAGE",10,"DEBTCONSOLIDATION","A",15500,7.49,"0",0.23,"N",2,11.0974100210086
21,66000,"MORTGAGE",5,"EDUCATION","A",4500,7.49,"0",0.07,"N",2,11.0974100210086
26,59000,"RENT",3,"EDUCATION","A",9600,7.49,"1",0.16,"N",3,10.9852927228879
22,65000,"RENT",3,"MEDICAL","C",9600,11.97,"0",0.15,"N",2,11.0821425488778
24,66000,"RENT",8,"PERSONAL","B",9600,11.26,"0",0.15,"N",3,11.0974100210086
21,66000,"MORTGAGE",5,"MEDICAL","A",18000,6.91,"0",0.27,"N",3,11.0974100210086
22,68004,"RENT",4,"DEBTCONSOLIDATION","A",9600,7.51,"0",0.14,"N",2,11.1273218059576
24,66000,"MORTGAGE",8,"MEDICAL","A",15000,6.54,"0",0.23,"N",4,11.0974100210086
22,66000,"MORTGAGE",6,"VENTURE","B",2400,NA,"0",0.04,"N",2,11.0974100210086
26,64000,"RENT",0,"EDUCATION","C",9600,11.97,"1",0.15,"N",4,11.0666383623418
22,66000,"MORTGAGE",4,"DEBTCONSOLIDATION","A",2700,6.76,"0",0.04,"N",3,11.0974100210086
23,70560,"RENT",1,"MEDICAL","A",9600,7.9,"0",0.14,"N",4,11.1642186906807
25,66000,"MORTGAGE",4,"HOMEIMPROVEMENT","C",15000,14.35,"0",0.23,"N",4,11.0974100210086
22,66000,"MORTGAGE",NA,"VENTURE","A",3000,7.51,"0",0.05,"N",3,11.0974100210086
23,66000,"MORTGAGE",0,"PERSONAL","A",7800,7.88,"0",0.12,"N",3,11.0974100210086
25,75000,"RENT",8,"PERSONAL","B",9600,12.69,"0",0.13,"N",3,11.2252433925184
23,66000,"MORTGAGE",7,"VENTURE","B",5000,9.88,"0",0.08,"N",4,11.0974100210086
21,78000,"RENT",3,"DEBTCONSOLIDATION","C",9600,NA,"0",0.12,"Y",3,11.2644641056717
21,66000,"MORTGAGE",4,"DEBTCONSOLIDATION","A",7000,7.88,"0",0.11,"N",2,11.0974100210086
23,60000,"MORTGAGE",5,"DEBTCONSOLIDATION","C",5600,14.22,"1",0.09,"Y",4,11.0020998412042
23,66000,"MORTGAGE",1,"EDUCATION","B",13200,11.14,"0",0.2,"N",4,11.0974100210086
25,80000,"RENT",2,"EDUCATION","B",9600,12.21,"0",0.12,"N",4,11.289781913656
22,66000,"MORTGAGE",4,"EDUCATION","B",17500,11.48,"0",0.27,"N",3,11.0974100210086
22,81960,"RENT",6,"PERSONAL","A",9600,7.29,"0",0.12,"N",2,11.3139866023528
25,83000,"RENT",3,"EDUCATION","B",9600,10.99,"0",0.12,"N",2,11.3265958867787
23,85000,"RENT",2,"MEDICAL","B",9600,10.99,"0",0.11,"N",4,11.3504065354725
26,60000,"MORTGAGE",9,"PERSONAL","B",10000,12.21,"1",0.17,"N",4,11.0020998412042
25,66000,"MORTGAGE",0,"HOMEIMPROVEMENT","B",18500,12.21,"0",0.28,"N",2,11.0974100210086
22,73000,"RENT",0,"PERSONAL","A",9600,8.94,"1",0.13,"N",3,11.1982147201305
24,85392,"RENT",9,"EDUCATION","A",9600,7.29,"0",0.11,"N",3,11.3550076985737
23,88000,"RENT",7,"PERSONAL","A",9600,5.79,"0",0.11,"N",3,11.3850920934603
25,66000,"MORTGAGE",7,"MEDICAL","C",5875,10.91,"0",0.09,"Y",4,11.0974100210086
25,66125,"MORTGAGE",2,"EDUCATION","C",4000,12.53,"0",0.06,"Y",4,11.0993021691606
24,94000,"RENT",6,"PERSONAL","C",9600,12.99,"0",0.1,"Y",2,11.4510500612521
24,94837,"RENT",8,"HOMEIMPROVEMENT","B",9600,11.99,"0",0.1,"N",2,11.4599149074563
22,66250,"MORTGAGE",5,"MEDICAL","A",8700,6.92,"0",0.13,"N",3,11.1011907438485
26,66384,"MORTGAGE",3,"VENTURE","A",10000,7.88,"0",0.15,"N",4,11.1032113425726
23,97500,"RENT",0,"DEBTCONSOLIDATION","B",9600,10.37,"0",0.1,"N",3,11.4876076569859
25,66420,"MORTGAGE",1,"MEDICAL","B",4000,12.18,"0",0.06,"N",3,11.1037534949307
23,66480,"OWN",6,"EDUCATION","A",4000,8.32,"0",0.06,"N",2,11.1046564295293
25,66500,"MORTGAGE",9,"DEBTCONSOLIDATION","B",5000,9.63,"0",0.08,"N",3,11.1049572266439
21,28000,"RENT",1,"HOMEIMPROVEMENT","C",9700,11.34,"1",0.35,"N",2,10.2399597891573
24,66500,"MORTGAGE",7,"VENTURE","C",1400,12.53,"0",0.02,"Y",4,11.1049572266439
21,70000,"RENT",5,"MEDICAL","B",9700,12.53,"0",0.14,"N",4,11.1562505210315
26,66504,"MORTGAGE",10,"EDUCATION","C",12000,12.53,"0",0.18,"N",3,11.1050173752109
24,66600,"OWN",3,"VENTURE","B",7200,10.65,"0",0.11,"N",4,11.1064598565285
23,66661,"MORTGAGE",7,"MEDICAL","B",1500,11.49,"0",0.02,"N",3,11.1073753532494
24,66766,"MORTGAGE",NA,"HOMEIMPROVEMENT","A",9000,6.99,"0",0.13,"N",2,11.1089492479135
26,66912,"MORTGAGE",10,"MEDICAL","A",12000,5.42,"0",0.18,"N",3,11.1111336022284
23,66912,"MORTGAGE",7,"PERSONAL","C",16000,12.73,"0",0.24,"N",3,11.1111336022284
25,30000,"RENT",1,"EDUCATION","A",9950,8.49,"1",0.33,"N",4,10.3089526606443
24,18000,"RENT",0,"HOMEIMPROVEMENT","A",10000,7.29,"1",0.56,"N",4,9.7981270368783
22,66996,"OWN",3,"VENTURE","C",7000,14.72,"0",0.1,"Y",3,11.1123881950984
21,19200,"RENT",0,"HOMEIMPROVEMENT","B",10000,10.99,"1",0.52,"N",3,9.86266555801587
23,66996,"MORTGAGE",2,"DEBTCONSOLIDATION","A",7000,7.88,"0",0.1,"N",4,11.1123881950984
23,66996,"MORTGAGE",7,"MEDICAL","A",10000,9.32,"0",0.15,"N",3,11.1123881950984
22,20000,"RENT",NA,"VENTURE","A",10000,6.62,"1",0.5,"N",2,9.90348755253613
24,66996,"MORTGAGE",8,"MEDICAL","A",1000,9.32,"0",0.01,"N",4,11.1123881950984
22,20000,"RENT",2,"EDUCATION","A",10000,7.49,"1",0.5,"N",4,9.90348755253613
22,21000,"RENT",2,"DEBTCONSOLIDATION","C",10000,12.73,"1",0.48,"Y",4,9.95227771670556
22,67000,"OWN",5,"EDUCATION","D",7500,16.29,"0",0.11,"Y",3,11.1124478983731
26,67000,"MORTGAGE",1,"VENTURE","A",29000,7.51,"0",0.43,"N",2,11.1124478983731
26,67000,"MORTGAGE",4,"MEDICAL","A",10400,8.9,"0",0.16,"N",4,11.1124478983731
23,21000,"RENT",3,"PERSONAL","B",10000,12.21,"1",0.48,"N",4,9.95227771670556
23,67000,"MORTGAGE",7,"VENTURE","A",10000,NA,"0",0.15,"N",3,11.1124478983731
26,22000,"RENT",10,"VENTURE","B",10000,9.63,"1",0.45,"N",4,9.99879773234045
26,22000,"RENT",9,"MEDICAL","D",10000,14.59,"1",0.45,"Y",2,9.99879773234045
22,67000,"MORTGAGE",0,"EDUCATION","B",12000,11.99,"0",0.18,"N",4,11.1124478983731
23,67000,"MORTGAGE",2,"DEBTCONSOLIDATION","A",5600,7.49,"0",0.08,"N",2,11.1124478983731
22,23000,"RENT",6,"MEDICAL","B",10000,9.88,"1",0.43,"N",2,10.0432494949113
26,23624,"RENT",6,"PERSONAL","B",10000,9.88,"1",0.42,"N",2,10.0700184234238
24,23700,"RENT",8,"VENTURE","A",10000,9.32,"1",0.42,"N",4,10.0732303271232
25,24000,"RENT",4,"HOMEIMPROVEMENT","B",10000,9.91,"1",0.42,"N",4,10.0858091093301
21,24000,"RENT",5,"EDUCATION","A",10000,NA,"1",0.42,"N",2,10.0858091093301
24,24000,"RENT",3,"DEBTCONSOLIDATION","B",10000,10.38,"1",0.42,"N",4,10.0858091093301
23,67000,"MORTGAGE",3,"DEBTCONSOLIDATION","A",9250,5.79,"0",0.14,"N",2,11.1124478983731
22,67000,"MORTGAGE",7,"DEBTCONSOLIDATION","A",8800,7.51,"0",0.13,"N",2,11.1124478983731
21,24000,"RENT",NA,"DEBTCONSOLIDATION","C",10000,13.48,"1",0.42,"N",2,10.0858091093301
23,67000,"OWN",1,"VENTURE","A",3250,6.76,"0",0.05,"N",2,11.1124478983731
24,24000,"RENT",6,"DEBTCONSOLIDATION","B",10000,10.99,"1",0.42,"N",4,10.0858091093301
22,67000,"OWN",3,"EDUCATION","A",12000,8.59,"0",0.18,"N",2,11.1124478983731
21,67000,"MORTGAGE",5,"EDUCATION","D",25000,15.65,"0",0.37,"Y",2,11.1124478983731
23,67000,"OWN",7,"PERSONAL","C",6400,NA,"0",0.1,"N",3,11.1124478983731
23,24960,"RENT",0,"PERSONAL","B",10000,9.64,"1",0.4,"N",4,10.1250298224834
26,24996,"RENT",2,"PERSONAL","B",10000,NA,"1",0.4,"N",4,10.126471091049
24,67000,"OWN",3,"VENTURE","C",13000,NA,"0",0.19,"Y",3,11.1124478983731
23,67000,"MORTGAGE",1,"EDUCATION","E",16000,16.32,"0",0.24,"Y",2,11.1124478983731
23,61000,"MORTGAGE",7,"HOMEIMPROVEMENT","C",18000,12.09,"1",0.3,"Y",3,11.0186291431554
25,67000,"MORTGAGE",0,"EDUCATION","A",7000,8.63,"0",0.1,"N",3,11.1124478983731
25,25000,"RENT",NA,"DEBTCONSOLIDATION","A",10000,7.66,"1",0.4,"N",4,10.1266311038503
24,25000,"RENT",4,"VENTURE","B",10000,11.36,"1",0.4,"N",2,10.1266311038503
22,25000,"RENT",0,"PERSONAL","A",10000,8.59,"1",0.4,"N",2,10.1266311038503
25,67200,"MORTGAGE",9,"HOMEIMPROVEMENT","C",15000,NA,"0",0.22,"N",4,11.1154285265112
25,25000,"RENT",3,"PERSONAL","D",10000,14.11,"1",0.4,"Y",2,10.1266311038503
23,67200,"MORTGAGE",7,"VENTURE","A",16000,6.03,"0",0.24,"N",2,11.1154285265112
25,67200,"MORTGAGE",9,"MEDICAL","C",5000,13.8,"0",0.07,"Y",2,11.1154285265112
24,61200,"MORTGAGE",8,"EDUCATION","C",2500,NA,"1",0.04,"N",4,11.0219024685004
25,67200,"MORTGAGE",6,"HOMEIMPROVEMENT","B",3250,11.49,"0",0.05,"N",2,11.1154285265112
26,67260,"MORTGAGE",9,"HOMEIMPROVEMENT","A",6500,7.14,"0",0.1,"N",2,11.1163209852943
22,67320,"MORTGAGE",7,"EDUCATION","C",3900,14.35,"0",0.06,"Y",4,11.1172126483047
22,67350,"MORTGAGE",6,"EDUCATION","D",9600,14.96,"0",0.14,"N",4,11.1176581818385
24,67430,"MORTGAGE",8,"MEDICAL","C",12000,12.87,"0",0.18,"Y",4,11.1188453017286
22,67440,"MORTGAGE",6,"EDUCATION","B",5500,10.25,"0",0.08,"N",4,11.1189935926757
22,26400,"RENT",0,"VENTURE","C",10000,13.49,"1",0.38,"N",3,10.1811192891344
22,26400,"RENT",1,"EDUCATION","A",10000,7.49,"1",0.38,"N",3,10.1811192891344
21,26400,"RENT",3,"MEDICAL","A",10000,NA,"1",0.38,"N",2,10.1811192891344
24,67500,"MORTGAGE",3,"PERSONAL","A",3000,7.88,"0",0.04,"N",4,11.1198828768606
23,27000,"RENT",6,"MEDICAL","B",10000,10.65,"1",0.37,"N",3,10.2035921449865
23,27000,"RENT",5,"MEDICAL","B",10000,NA,"1",0.37,"N",2,10.2035921449865
22,27048,"RENT",0,"EDUCATION","C",10000,12.61,"1",0.37,"Y",4,10.2053683443877
23,27996,"RENT",7,"DEBTCONSOLIDATION","A",10000,NA,"1",0.36,"N",2,10.2398169218094
24,28000,"RENT",8,"MEDICAL","A",10000,6.91,"1",0.36,"N",3,10.2399597891573
25,67675,"MORTGAGE",9,"MEDICAL","C",3000,14.35,"0",0.04,"N",3,11.1224721144825
21,28600,"RENT",3,"PERSONAL","C",10000,11.34,"1",0.35,"Y",3,10.2611619968079
25,29000,"RENT",5,"VENTURE","A",10000,7.49,"1",0.34,"N",2,10.2750511089686
22,29000,"RENT",6,"MEDICAL","A",10000,7.29,"1",0.34,"N",3,10.2750511089686
22,67775,"MORTGAGE",3,"EDUCATION","C",9600,14.79,"0",0.14,"Y",4,11.1239486743669
24,29000,"RENT",1,"VENTURE","B",10000,10.74,"1",0.34,"N",2,10.2750511089686
21,29000,"RENT",5,"DEBTCONSOLIDATION","B",10000,10,"1",0.34,"N",4,10.2750511089686
22,67807,"MORTGAGE",6,"VENTURE","A",6400,7.14,"0",0.09,"N",3,11.1244207134369
23,61836,"MORTGAGE",4,"DEBTCONSOLIDATION","D",1700,16.77,"1",0.03,"N",4,11.0322409981162
24,67992,"MORTGAGE",8,"DEBTCONSOLIDATION","B",12000,10.75,"0",0.18,"N",2,11.1271453301785
25,68000,"MORTGAGE",3,"HOMEIMPROVEMENT","D",6500,16.29,"0",0.1,"Y",3,11.1272629841582
23,30000,"RENT",0,"HOMEIMPROVEMENT","C",10000,15.27,"1",0.33,"Y",4,10.3089526606443
22,68000,"MORTGAGE",6,"DEBTCONSOLIDATION","A",16000,7.9,"0",0.24,"N",4,11.1272629841582
21,30000,"RENT",5,"VENTURE","B",10000,11.99,"1",0.33,"N",4,10.3089526606443
24,30000,"RENT",0,"PERSONAL","E",10000,19.29,"1",0.33,"Y",3,10.3089526606443
23,30000,"RENT",3,"DEBTCONSOLIDATION","A",10000,7.49,"1",0.33,"N",2,10.3089526606443
26,30000,"RENT",1,"DEBTCONSOLIDATION","A",10000,6.99,"1",0.33,"N",4,10.3089526606443
23,52700,"MORTGAGE",7,"MEDICAL","D",8000,16.29,"1",0.13,"Y",2,10.8723707345295
23,68000,"MORTGAGE",7,"MEDICAL","B",10000,9.91,"0",0.15,"N",4,11.1272629841582
21,52700,"MORTGAGE",4,"MEDICAL","D",26400,16.49,"1",0.43,"N",3,10.8723707345295
22,68000,"MORTGAGE",6,"EDUCATION","A",11000,6.99,"0",0.16,"N",4,11.1272629841582
23,68000,"MORTGAGE",5,"EDUCATION","B",11500,9.99,"0",0.17,"N",3,11.1272629841582
22,30000,"RENT",6,"DEBTCONSOLIDATION","B",10000,10.37,"1",0.33,"N",4,10.3089526606443
24,30000,"RENT",3,"MEDICAL","A",10000,5.79,"1",0.33,"N",4,10.3089526606443
24,68000,"MORTGAGE",8,"MEDICAL","A",8000,7.49,"0",0.12,"N",4,11.1272629841582
25,30000,"RENT",9,"MEDICAL","A",10000,7.51,"1",0.33,"N",2,10.3089526606443
22,68000,"MORTGAGE",3,"VENTURE","A",6500,5.99,"0",0.1,"N",4,11.1272629841582
22,30000,"RENT",4,"EDUCATION","B",10000,11.86,"1",0.33,"N",2,10.3089526606443
22,68000,"MORTGAGE",6,"PERSONAL","A",10000,7.49,"0",0.15,"N",2,11.1272629841582
25,68000,"MORTGAGE",9,"DEBTCONSOLIDATION","B",8000,NA,"0",0.12,"N",3,11.1272629841582
24,30000,"RENT",4,"DEBTCONSOLIDATION","D",10000,NA,"1",0.33,"Y",3,10.3089526606443
26,68000,"MORTGAGE",10,"EDUCATION","A",10000,8.49,"0",0.15,"N",3,11.1272629841582
22,68000,"MORTGAGE",6,"PERSONAL","B",10000,10.74,"0",0.15,"N",2,11.1272629841582
26,68000,"MORTGAGE",3,"DEBTCONSOLIDATION","A",10000,5.79,"0",0.15,"N",2,11.1272629841582
25,30000,"RENT",4,"MEDICAL","A",10000,7.51,"1",0.33,"N",3,10.3089526606443
23,68000,"MORTGAGE",3,"VENTURE","B",9750,10.37,"0",0.14,"N",3,11.1272629841582
23,30000,"RENT",7,"MEDICAL","B",10000,12.18,"1",0.33,"N",3,10.3089526606443
23,68000,"MORTGAGE",2,"VENTURE","B",10000,10.37,"0",0.15,"N",2,11.1272629841582
21,30000,"RENT",1,"MEDICAL","B",10000,11.14,"1",0.33,"N",2,10.3089526606443
22,30000,"RENT",7,"VENTURE","B",10000,11.14,"1",0.33,"N",2,10.3089526606443
23,30000,"RENT",4,"PERSONAL","D",10000,NA,"1",0.33,"Y",4,10.3089526606443
26,68000,"MORTGAGE",2,"MEDICAL","A",3600,6.54,"0",0.05,"N",3,11.1272629841582
22,68000,"MORTGAGE",6,"EDUCATION","B",10000,NA,"0",0.15,"N",2,11.1272629841582
22,68000,"MORTGAGE",6,"MEDICAL","A",13000,7.88,"0",0.19,"N",2,11.1272629841582
22,30000,"RENT",1,"MEDICAL","A",10000,9.63,"1",0.33,"N",4,10.3089526606443
24,68000,"MORTGAGE",7,"EDUCATION","A",6000,7.88,"0",0.09,"N",2,11.1272629841582
22,30000,"RENT",1,"MEDICAL","C",10000,12.53,"1",0.33,"N",4,10.3089526606443
24,30000,"RENT",4,"DEBTCONSOLIDATION","C",10000,11.66,"1",0.33,"N",2,10.3089526606443
23,68000,"OWN",2,"VENTURE","A",14000,NA,"0",0.21,"N",3,11.1272629841582
23,30680,"RENT",7,"DEBTCONSOLIDATION","B",10000,10.37,"1",0.33,"N",4,10.3313662554812
26,30720,"RENT",4,"DEBTCONSOLIDATION","B",10000,11.49,"1",0.33,"N",3,10.3326691872616
25,30720,"RENT",6,"EDUCATION","B",10000,10.37,"1",0.33,"N",2,10.3326691872616
22,68000,"MORTGAGE",3,"EDUCATION","B",14800,9.88,"0",0.22,"N",4,11.1272629841582
26,30720,"RENT",5,"DEBTCONSOLIDATION","A",10000,7.88,"1",0.33,"N",2,10.3326691872616
26,68000,"MORTGAGE",10,"EDUCATION","A",6500,NA,"0",0.1,"N",2,11.1272629841582
24,31000,"RENT",2,"VENTURE","C",10000,14.65,"1",0.32,"N",2,10.3417424834673
26,68000,"OWN",6,"PERSONAL","C",21000,13.92,"0",0.31,"N",4,11.1272629841582
22,31000,"RENT",3,"VENTURE","E",10000,19.42,"1",0.32,"Y",2,10.3417424834673
25,62000,"MORTGAGE",2,"HOMEIMPROVEMENT","E",20000,17.04,"1",0.32,"N",3,11.0348896640272
25,31200,"RENT",3,"MEDICAL","B",10000,9.91,"1",0.32,"N",4,10.3481733737976
23,68000,"MORTGAGE",0,"EDUCATION","A",4000,NA,"0",0.06,"N",4,11.1272629841582
24,68000,"MORTGAGE",1,"PERSONAL","E",5500,15.68,"0",0.08,"N",4,11.1272629841582
23,68000,"MORTGAGE",4,"EDUCATION","A",1000,8,"0",0.01,"N",3,11.1272629841582
22,31200,"RENT",5,"PERSONAL","C",10000,12.73,"1",0.32,"N",4,10.3481733737976
23,68000,"MORTGAGE",2,"DEBTCONSOLIDATION","C",21000,12.84,"0",0.31,"N",2,11.1272629841582
23,62000,"MORTGAGE",8,"HOMEIMPROVEMENT","C",9000,11.03,"1",0.15,"N",2,11.0348896640272
26,32000,"RENT",6,"PERSONAL","A",10000,6.99,"1",0.31,"N",3,10.3734911817819
24,68004,"MORTGAGE",7,"EDUCATION","A",4000,6.39,"0",0.06,"N",3,11.1273218059576
26,52703,"MORTGAGE",5,"MEDICAL","B",4000,11.89,"1",0.06,"N",4,10.8724276589054
23,32000,"RENT",5,"MEDICAL","A",10000,7.29,"1",0.31,"N",3,10.3734911817819
23,32000,"RENT",7,"VENTURE","C",10000,13.11,"1",0.31,"Y",4,10.3734911817819
24,68069,"MORTGAGE",NA,"VENTURE","A",8100,NA,"0",0.12,"N",4,11.1282771755746
22,32000,"RENT",4,"VENTURE","D",10000,16.07,"1",0.31,"N",2,10.3734911817819
25,68250,"MORTGAGE",3,"EDUCATION","A",17000,NA,"0",0.25,"N",3,11.1309327130472
23,32004,"RENT",3,"MEDICAL","C",10000,13.79,"1",0.31,"Y",3,10.37361617397
22,32376,"RENT",1,"EDUCATION","C",10000,13.61,"1",0.31,"Y",4,10.3851726865557
21,32400,"RENT",1,"EDUCATION","B",10000,11.48,"1",0.31,"N",2,10.3859137017804
26,68399,"MORTGAGE",7,"PERSONAL","A",10500,6.91,"0",0.15,"N",3,11.1331134836207
25,62400,"OWN",7,"PERSONAL","E",4000,18.39,"1",0.06,"Y",2,11.0413205543575
24,68400,"MORTGAGE",NA,"PERSONAL","A",3000,5.42,"0",0.04,"N",4,11.1331281036106
23,32580,"RENT",0,"PERSONAL","B",10000,11.14,"1",0.31,"N",3,10.391453882156
22,32647,"RENT",7,"VENTURE","B",10000,11.48,"1",0.31,"N",3,10.3935082468689
24,68400,"OWN",8,"MEDICAL","A",6000,6.54,"0",0.09,"N",4,11.1331281036106
25,33000,"RENT",3,"VENTURE","A",10000,7.51,"0",0.3,"N",4,10.4042628404486
23,33000,"RENT",4,"EDUCATION","C",10000,14.65,"0",0.3,"N",3,10.4042628404486
23,33000,"RENT",4,"EDUCATION","B",10000,11.99,"0",0.3,"N",4,10.4042628404486
23,33000,"RENT",1,"MEDICAL","A",10000,5.42,"0",0.3,"N",3,10.4042628404486
21,33000,"RENT",5,"DEBTCONSOLIDATION","D",10000,NA,"1",0.3,"N",4,10.4042628404486
26,33200,"RENT",2,"MEDICAL","B",10000,11.49,"0",0.3,"N",2,10.4103051549046
22,68500,"MORTGAGE",3,"PERSONAL","B",12000,NA,"0",0.18,"N",4,11.1345890242503
23,33280,"RENT",2,"EDUCATION","A",10000,7.51,"0",0.3,"N",4,10.4127118949351
26,68500,"MORTGAGE",7,"MEDICAL","A",9000,7.88,"0",0.13,"N",4,11.1345890242503
25,33500,"RENT",2,"VENTURE","B",10000,10.25,"0",0.3,"N",3,10.4193007178132
26,68500,"MORTGAGE",0,"EDUCATION","B",6500,11.14,"0",0.09,"N",2,11.1345890242503
24,33500,"RENT",2,"VENTURE","C",10000,13.16,"0",0.3,"Y",3,10.4193007178132
22,33600,"RENT",2,"MEDICAL","B",10000,NA,"0",0.3,"N",4,10.4222813459513
22,33600,"RENT",3,"EDUCATION","B",10000,10.25,"0",0.3,"N",3,10.4222813459513
25,33600,"RENT",2,"MEDICAL","C",10000,11.03,"0",0.3,"Y",4,10.4222813459513
22,62654,"MORTGAGE",4,"HOMEIMPROVEMENT","D",6000,14.74,"1",0.1,"N",4,11.0453828050539
22,68670,"MORTGAGE",5,"EDUCATION","A",20000,6.91,"0",0.29,"N",3,11.1370677016147
23,68686,"MORTGAGE",7,"DEBTCONSOLIDATION","A",6000,NA,"0",0.09,"N",2,11.1373006728729
25,33996,"RENT",4,"HOMEIMPROVEMENT","C",10000,12.53,"1",0.29,"N",2,10.4339981496185
21,34000,"RENT",5,"EDUCATION","B",10000,9.91,"0",0.29,"N",4,10.4341158035983
21,34000,"RENT",0,"EDUCATION","C",10000,13.61,"0",0.29,"Y",4,10.4341158035983
26,34995,"RENT",4,"EDUCATION","A",10000,7.88,"0",0.29,"N",2,10.4629604731236
24,35000,"RENT",1,"DEBTCONSOLIDATION","B",10000,NA,"0",0.29,"N",4,10.4631033404715
21,69000,"MORTGAGE",5,"PERSONAL","A",13250,6.62,"0",0.19,"N",2,11.1418617835794
26,63000,"MORTGAGE",4,"EDUCATION","C",12000,15.27,"1",0.19,"N",2,11.0508900053737
