"person_age","person_income","person_home_ownership","person_emp_length","loan_intent","loan_grade","loan_amnt","loan_int_rate","loan_status","loan_percent_income","cb_person_default_on_file","cb_person_cred_hist_length","log_person_income"
24,70000,"MORTGAGE",4,"EDUCATION","B",21000,11.99,"0",0.3,"N",4,11.1562505210315
22,36000,"RENT",0,"VENTURE","C",10000,15.27,"1",0.28,"N",2,10.4912742174382
22,70000,"MORTGAGE",6,"VENTURE","B",2000,10.74,"0",0.03,"N",2,11.1562505210315
22,42000,"RENT",4,"EDUCATION","B",10000,10.99,"0",0.24,"N",4,10.6454248972655
24,70000,"MORTGAGE",6,"HOMEIMPROVEMENT","C",25000,NA,"0",0.36,"N",3,11.1562505210315
23,70000,"MORTGAGE",7,"DEBTCONSOLIDATION","A",3500,5.42,"0",0.05,"N",2,11.1562505210315
22,42000,"RENT",3,"PERSONAL","C",10000,13.98,"0",0.24,"N",2,10.6454248972655
25,70000,"MORTGAGE",4,"VENTURE","B",6300,10.37,"0",0.09,"N",4,11.1562505210315
24,42000,"RENT",2,"EDUCATION","A",10000,7.88,"0",0.24,"N",3,10.6454248972655
24,70000,"MORTGAGE",7,"MEDICAL","B",25000,NA,"0",0.36,"N",2,11.1562505210315
25,70000,"MORTGAGE",9,"DEBTCONSOLIDATION","A",4000,6.92,"0",0.06,"N",2,11.1562505210315
24,43000,"RENT",4,"MEDICAL","B",10000,9.63,"0",0.23,"N",3,10.6689553946757
23,43000,"RENT",1,"EDUCATION","B",10000,9.25,"0",0.23,"N",3,10.6689553946757
22,37200,"RENT",6,"PERSONAL","B",10000,NA,"1",0.27,"N",2,10.5240640402612
24,44000,"RENT",2,"PERSONAL","A",10000,7.49,"0",0.23,"N",2,10.6919449129004
24,70000,"MORTGAGE",3,"DEBTCONSOLIDATION","B",11000,NA,"0",0.16,"N",3,11.1562505210315
23,70000,"OWN",NA,"VENTURE","A",11000,7.14,"0",0.16,"N",4,11.1562505210315
25,70000,"MORTGAGE",9,"PERSONAL","A",12000,7.51,"0",0.17,"N",4,11.1562505210315
26,70000,"MORTGAGE",3,"EDUCATION","C",3500,14.35,"0",0.05,"N",3,11.1562505210315
23,39000,"RENT",3,"PERSONAL","B",10000,11.99,"1",0.26,"N",3,10.5713169251118
24,70000,"MORTGAGE",9,"DEBTCONSOLIDATION","B",12000,11.36,"0",0.17,"N",4,11.1562505210315
26,70000,"MORTGAGE",10,"DEBTCONSOLIDATION","B",2500,10.99,"0",0.04,"N",3,11.1562505210315
24,70000,"MORTGAGE",8,"HOMEIMPROVEMENT","B",4800,11.36,"0",0.07,"N",2,11.1562505210315
21,45000,"RENT",5,"EDUCATION","B",10000,NA,"0",0.22,"N",2,10.7144177687525
25,45000,"RENT",1,"DEBTCONSOLIDATION","B",10000,11.89,"0",0.22,"N",3,10.7144177687525
22,70000,"OWN",6,"MEDICAL","B",12000,12.53,"0",0.17,"N",2,11.1562505210315
23,108000,"RENT",4,"VENTURE","B",4300,11.83,"0",0.04,"N",4,11.5898865061064
24,70000,"OWN",8,"PERSONAL","B",24250,12.18,"0",0.35,"N",2,11.1562505210315
22,70000,"MORTGAGE",5,"DEBTCONSOLIDATION","C",15000,13.92,"0",0.21,"N",2,11.1562505210315
22,45500,"RENT",0,"VENTURE","A",10000,5.99,"0",0.22,"N",4,10.725467604939
23,45756,"RENT",8,"MEDICAL","A",10000,7.29,"0",0.22,"N",2,10.7310782096456
22,70000,"OWN",0,"MEDICAL","B",15000,11.26,"0",0.21,"N",3,11.1562505210315
23,70000,"MORTGAGE",4,"EDUCATION","A",8400,8,"0",0.12,"N",3,11.1562505210315
21,30000,"RENT",0,"EDUCATION","A",4200,6.92,"0",0.14,"N",4,10.3089526606443
24,35000,"RENT",0,"PERSONAL","B",4200,10.37,"0",0.12,"N",4,10.4631033404715
25,36996,"RENT",4,"MEDICAL","B",4200,11.11,"0",0.11,"N",3,10.5185650776742
24,38400,"RENT",8,"VENTURE","A",4200,6.76,"0",0.11,"N",4,10.5558127385758
24,70092,"MORTGAGE",0,"DEBTCONSOLIDATION","B",13950,11.14,"0",0.2,"N",2,11.1575639438283
23,70200,"MORTGAGE",3,"MEDICAL","A",5000,7.14,"0",0.07,"N",2,11.1591035900139
23,70800,"MORTGAGE",6,"EDUCATION","D",9600,NA,"0",0.14,"N",4,11.1676142796818
26,70885,"MORTGAGE",10,"DEBTCONSOLIDATION","A",1000,6.39,"0",0.01,"N",4,11.1688141245517
25,71000,"MORTGAGE",9,"DEBTCONSOLIDATION","A",7200,6.62,"0",0.1,"N",4,11.1704351560235
23,71000,"MORTGAGE",7,"EDUCATION","A",9600,7.51,"0",0.14,"N",4,11.1704351560235
25,65000,"MORTGAGE",4,"PERSONAL","A",6000,8.9,"1",0.09,"N",2,11.0821425488778
21,71000,"MORTGAGE",5,"VENTURE","B",6000,NA,"0",0.08,"N",4,11.1704351560235
24,71000,"OWN",4,"PERSONAL","B",14000,10.99,"0",0.2,"N",3,11.1704351560235
24,71000,"OWN",NA,"HOMEIMPROVEMENT","A",10000,5.79,"0",0.14,"N",3,11.1704351560235
26,65000,"RENT",3,"HOMEIMPROVEMENT","A",4200,7.29,"0",0.06,"N",2,11.0821425488778
22,71000,"MORTGAGE",6,"PERSONAL","A",3200,7.4,"0",0.05,"N",2,11.1704351560235
23,71004,"OWN",1,"EDUCATION","C",15000,13.47,"0",0.21,"Y",3,11.1704914924647
26,71046,"MORTGAGE",10,"DEBTCONSOLIDATION","B",6500,10.99,"0",0.09,"N",4,11.171082833559
25,82000,"RENT",2,"VENTURE","B",4050,9.99,"0",0.05,"N",2,11.3144745262464
21,71688,"MORTGAGE",2,"EDUCATION","D",7500,13.17,"0",0.1,"Y",4,11.1800786485641
25,71711,"MORTGAGE",9,"EDUCATION","B",4800,NA,"0",0.07,"N",3,11.1803994318359
23,48000,"RENT",6,"VENTURE","D",10000,15.62,"0",0.21,"Y",2,10.77895628989
25,42000,"RENT",3,"VENTURE","C",10000,13.8,"1",0.24,"N",3,10.6454248972655
22,72000,"MORTGAGE",6,"PERSONAL","B",5000,12.69,"0",0.07,"N",3,11.1844213979982
25,42000,"RENT",2,"DEBTCONSOLIDATION","D",10000,14.91,"1",0.24,"Y",3,10.6454248972655
23,48000,"RENT",1,"DEBTCONSOLIDATION","A",10000,7.29,"0",0.21,"N",2,10.77895628989
23,42000,"RENT",0,"HOMEIMPROVEMENT","D",10000,15.58,"1",0.24,"Y",3,10.6454248972655
24,72000,"MORTGAGE",8,"PERSONAL","A",12000,6.03,"0",0.17,"N",2,11.1844213979982
22,72000,"MORTGAGE",NA,"DEBTCONSOLIDATION","A",7200,7.9,"0",0.1,"N",3,11.1844213979982
25,72000,"MORTGAGE",9,"PERSONAL","F",18000,20.89,"0",0.25,"Y",4,11.1844213979982
24,72000,"MORTGAGE",7,"PERSONAL","A",3000,NA,"0",0.04,"N",2,11.1844213979982
23,50000,"RENT",5,"EDUCATION","A",10000,7.51,"0",0.2,"N",3,10.8197782844103
22,72000,"MORTGAGE",6,"DEBTCONSOLIDATION","A",3500,5.42,"0",0.05,"N",4,11.1844213979982
23,50000,"RENT",0,"EDUCATION","A",10000,6.92,"0",0.2,"N",2,10.8197782844103
22,72000,"MORTGAGE",4,"PERSONAL","D",15000,16.32,"0",0.21,"Y",4,11.1844213979982
22,72000,"MORTGAGE",5,"VENTURE","D",12000,14.84,"0",0.17,"Y",4,11.1844213979982
23,50000,"RENT",5,"MEDICAL","A",10000,8.94,"0",0.2,"N",3,10.8197782844103
22,50000,"RENT",4,"EDUCATION","A",10000,9.32,"0",0.2,"N",2,10.8197782844103
22,50004,"RENT",6,"PERSONAL","B",10000,12.21,"0",0.2,"N",2,10.8198582812105
25,50500,"RENT",3,"DEBTCONSOLIDATION","C",10000,13.85,"0",0.2,"N",2,10.8297286152635
23,72000,"MORTGAGE",5,"MEDICAL","A",16000,7.4,"0",0.22,"N",3,11.1844213979982
24,51160,"RENT",5,"DEBTCONSOLIDATION","B",10000,10.75,"0",0.2,"N",3,10.8427132556928
22,51360,"RENT",4,"EDUCATION","D",10000,NA,"0",0.19,"N",2,10.8466149383638
22,51600,"RENT",0,"PERSONAL","B",10000,9.51,"0",0.19,"N",3,10.8512769514697
26,51996,"RENT",1,"PERSONAL","C",10000,13.23,"0",0.19,"Y",4,10.8589220715279
23,52000,"RENT",7,"VENTURE","A",10000,6.54,"0",0.19,"N",2,10.8589989975636
24,52000,"RENT",6,"DEBTCONSOLIDATION","A",10000,7.88,"0",0.19,"N",4,10.8589989975636
22,72060,"MORTGAGE",7,"EDUCATION","B",5500,11.71,"0",0.08,"N",3,11.1852543843021
22,54000,"RENT",6,"VENTURE","A",10000,6.62,"0",0.19,"N",4,10.8967393255464
22,72500,"MORTGAGE",7,"EDUCATION","A",13200,7.29,"0",0.18,"N",3,11.1913418408428
25,54000,"RENT",2,"PERSONAL","B",10000,11.46,"0",0.19,"N",4,10.8967393255464
26,72600,"MORTGAGE",3,"MEDICAL","A",4500,7.74,"0",0.06,"N",2,11.1927202008129
25,72893,"MORTGAGE",9,"PERSONAL","C",20000,13.22,"0",0.27,"N",2,11.1967478914385
22,73000,"MORTGAGE",5,"DEBTCONSOLIDATION","C",22000,15.96,"0",0.3,"Y",4,11.1982147201305
23,55000,"RENT",7,"PERSONAL","B",10000,10.59,"0",0.18,"N",4,10.9150884642146
22,73000,"MORTGAGE",7,"VENTURE","D",12000,16.89,"0",0.16,"Y",2,11.1982147201305
25,55000,"RENT",0,"PERSONAL","A",10000,5.42,"0",0.18,"N",4,10.9150884642146
22,55000,"RENT",7,"MEDICAL","B",10000,10.37,"0",0.18,"N",2,10.9150884642146
22,49000,"RENT",6,"PERSONAL","E",10000,16.45,"1",0.2,"N",2,10.7995755770928
24,55000,"RENT",6,"DEBTCONSOLIDATION","A",10000,8.94,"0",0.18,"N",3,10.9150884642146
24,73000,"MORTGAGE",NA,"EDUCATION","A",16000,7.88,"0",0.22,"N",4,11.1982147201305
24,55008,"RENT",6,"VENTURE","E",10000,14.93,"0",0.18,"Y",3,10.9152339081826
23,73000,"MORTGAGE",7,"EDUCATION","C",7500,13.22,"0",0.1,"Y",2,11.1982147201305
24,73000,"MORTGAGE",7,"DEBTCONSOLIDATION","A",14400,8.94,"0",0.2,"N",2,11.1982147201305
24,56000,"RENT",3,"MEDICAL","B",10000,12.21,"0",0.18,"N",2,10.9331069697173
23,73164,"MORTGAGE",7,"VENTURE","B",1000,10.36,"0",0.01,"N",2,11.2004587756958
23,67476,"MORTGAGE",5,"HOMEIMPROVEMENT","C",25000,13.49,"1",0.37,"Y",3,11.1195272580802
23,57600,"RENT",3,"VENTURE","D",10000,15.58,"0",0.17,"Y",4,10.961277846684
23,58216,"RENT",5,"MEDICAL","A",10000,7.49,"0",0.17,"N",4,10.9719155100269
25,74000,"MORTGAGE",9,"VENTURE","A",12000,6.03,"0",0.16,"N",3,11.2118203721863
22,74000,"MORTGAGE",6,"MEDICAL","A",2500,6.62,"0",0.03,"N",3,11.2118203721863
22,60000,"RENT",2,"MEDICAL","B",10000,11.71,"0",0.17,"N",2,11.0020998412042
26,74000,"MORTGAGE",1,"MEDICAL","A",3000,6.76,"0",0.04,"N",3,11.2118203721863
22,60000,"RENT",NA,"PERSONAL","A",10000,5.99,"0",0.17,"N",2,11.0020998412042
24,60000,"RENT",4,"MEDICAL","A",10000,7.49,"0",0.17,"N",4,11.0020998412042
24,74000,"MORTGAGE",6,"MEDICAL","B",5000,12.21,"0",0.07,"N",2,11.2118203721863
24,60000,"RENT",4,"MEDICAL","A",10000,6.54,"0",0.17,"N",2,11.0020998412042
26,74500,"MORTGAGE",10,"DEBTCONSOLIDATION","B",8000,9.88,"0",0.11,"N",3,11.2185544043677
26,68551,"MORTGAGE",1,"EDUCATION","C",4000,14.22,"1",0.06,"Y",2,11.1353332727761
25,58313,"MORTGAGE",9,"MEDICAL","E",5300,19.91,"1",0.08,"Y",2,10.9735803320438
25,74678,"MORTGAGE",9,"DEBTCONSOLIDATION","B",4000,10.62,"0",0.05,"N",2,11.2209408163651
24,74700,"MORTGAGE",7,"EDUCATION","A",12000,5.42,"0",0.16,"N",4,11.2212353711209
25,60000,"RENT",2,"HOMEIMPROVEMENT","C",10000,12.09,"0",0.17,"N",2,11.0020998412042
23,54000,"RENT",1,"EDUCATION","D",10000,13.67,"1",0.19,"Y",3,10.8967393255464
23,75000,"MORTGAGE",7,"VENTURE","B",5400,12.69,"0",0.07,"N",2,11.2252433925184
24,60629,"RENT",7,"HOMEIMPROVEMENT","A",10000,7.51,"0",0.16,"N",2,11.0125286054447
22,61500,"RENT",3,"MEDICAL","C",10000,14.22,"0",0.16,"N",2,11.0267924537946
24,75000,"MORTGAGE",4,"PERSONAL","C",11125,13.49,"0",0.15,"N",4,11.2252433925184
22,44700,"RENT",0,"EDUCATION","C",4000,13.99,"0",0.09,"N",3,10.7077287806017
24,75000,"MORTGAGE",4,"VENTURE","B",16000,12.42,"0",0.21,"N",2,11.2252433925184
22,75000,"MORTGAGE",6,"MEDICAL","C",15000,14.27,"0",0.2,"N",2,11.2252433925184
23,45000,"RENT",7,"VENTURE","D",4000,16.32,"0",0.09,"Y",2,10.7144177687525
24,75000,"MORTGAGE",4,"HOMEIMPROVEMENT","A",15000,6.03,"0",0.2,"N",2,11.2252433925184
23,75000,"MORTGAGE",5,"VENTURE","A",12000,7.51,"0",0.16,"N",3,11.2252433925184
26,62000,"RENT",1,"DEBTCONSOLIDATION","B",10000,11.26,"0",0.16,"N",2,11.0348896640272
24,75000,"MORTGAGE",7,"EDUCATION","A",8500,6.99,"0",0.11,"N",3,11.2252433925184
23,75000,"MORTGAGE",4,"DEBTCONSOLIDATION","A",4200,7.49,"0",0.06,"N",4,11.2252433925184
21,75000,"MORTGAGE",5,"VENTURE","B",14125,10.99,"0",0.19,"N",2,11.2252433925184
26,75000,"MORTGAGE",9,"EDUCATION","C",4000,12.99,"0",0.05,"N",2,11.2252433925184
25,64800,"RENT",5,"HOMEIMPROVEMENT","A",10000,7.88,"0",0.15,"N",4,11.0790608823404
24,75000,"MORTGAGE",4,"DEBTCONSOLIDATION","C",11200,13.99,"0",0.15,"Y",4,11.2252433925184
24,75000,"MORTGAGE",8,"EDUCATION","A",3000,5.42,"0",0.04,"N",3,11.2252433925184
26,75000,"MORTGAGE",6,"EDUCATION","A",5000,7.66,"0",0.07,"N",2,11.2252433925184
25,75000,"MORTGAGE",5,"DEBTCONSOLIDATION","B",10000,10.74,"0",0.13,"N",4,11.2252433925184
23,75000,"MORTGAGE",0,"DEBTCONSOLIDATION","A",12000,6.92,"0",0.16,"N",4,11.2252433925184
21,75000,"MORTGAGE",5,"EDUCATION","A",5400,7.29,"0",0.07,"N",3,11.2252433925184
25,68000,"RENT",1,"DEBTCONSOLIDATION","C",10000,14.26,"0",0.15,"N",4,11.1272629841582
26,68000,"RENT",3,"EDUCATION","D",10000,15.05,"0",0.15,"N",4,11.1272629841582
26,58650,"MORTGAGE",5,"MEDICAL","A",14000,6.17,"1",0.2,"N",4,10.9793428540816
25,58650,"MORTGAGE",0,"MEDICAL","A",5200,6.54,"1",0.08,"N",2,10.9793428540816
25,75000,"MORTGAGE",5,"MEDICAL","A",1500,6.54,"0",0.02,"N",4,11.2252433925184
25,75000,"MORTGAGE",2,"DEBTCONSOLIDATION","C",12000,NA,"0",0.16,"Y",3,11.2252433925184
25,70000,"RENT",0,"MEDICAL","B",10000,10.95,"0",0.14,"N",3,11.1562505210315
24,70000,"RENT",4,"VENTURE","C",10000,12.41,"0",0.14,"Y",2,11.1562505210315
22,70800,"RENT",6,"EDUCATION","C",10000,12.61,"0",0.14,"Y",2,11.1676142796818
23,72000,"RENT",7,"PERSONAL","B",10000,10.59,"0",0.14,"N",4,11.1844213979982
24,72000,"RENT",3,"PERSONAL","E",10000,NA,"0",0.14,"Y",4,11.1844213979982
25,73000,"RENT",1,"VENTURE","A",10000,7.88,"0",0.14,"N",4,11.1982147201305
23,75000,"MORTGAGE",7,"MEDICAL","B",6000,10.99,"0",0.08,"N",3,11.2252433925184
21,75000,"MORTGAGE",5,"PERSONAL","C",20000,13.11,"0",0.27,"Y",2,11.2252433925184
22,75000,"MORTGAGE",0,"DEBTCONSOLIDATION","B",24000,11.83,"0",0.32,"N",4,11.2252433925184
26,75000,"RENT",1,"HOMEIMPROVEMENT","B",10000,11.14,"0",0.13,"N",3,11.2252433925184
23,75000,"RENT",0,"DEBTCONSOLIDATION","A",10000,9.63,"0",0.13,"N",2,11.2252433925184
26,75000,"MORTGAGE",10,"HOMEIMPROVEMENT","C",8000,13.92,"0",0.11,"N",4,11.2252433925184
23,75000,"MORTGAGE",0,"EDUCATION","A",3200,8,"0",0.04,"N",3,11.2252433925184
23,75000,"MORTGAGE",8,"EDUCATION","D",3000,14.11,"0",0.04,"N",3,11.2252433925184
23,75000,"MORTGAGE",0,"EDUCATION","A",6000,8,"0",0.08,"N",2,11.2252433925184
24,80000,"RENT",5,"VENTURE","B",10000,11.14,"0",0.13,"N",4,11.289781913656
24,80004,"RENT",3,"EDUCATION","A",10000,6.62,"0",0.12,"N",2,11.2898319124061
24,75360,"OWN",4,"VENTURE","A",7000,7.49,"0",0.09,"N",3,11.2300319092502
23,82650,"RENT",7,"PERSONAL","B",10000,12.21,"0",0.12,"N",3,11.3223701032492
24,82800,"RENT",4,"DEBTCONSOLIDATION","B",10000,10.59,"0",0.12,"N",3,11.3241833403734
23,78996,"RENT",0,"HOMEIMPROVEMENT","C",10000,13.99,"1",0.13,"Y",3,11.2771524972559
22,76000,"MORTGAGE",5,"VENTURE","B",24000,10.99,"0",0.32,"N",2,11.2384886192685
26,85000,"RENT",3,"HOMEIMPROVEMENT","A",10000,NA,"0",0.12,"N",2,11.3504065354725
26,85500,"RENT",0,"EDUCATION","A",10000,NA,"0",0.12,"N",2,11.3562716549249
26,88000,"RENT",10,"VENTURE","B",10000,12.69,"0",0.11,"N",2,11.3850920934603
24,90000,"RENT",0,"DEBTCONSOLIDATION","A",10000,NA,"0",0.11,"N",2,11.4075649493124
22,76296,"MORTGAGE",6,"VENTURE","A",18000,7.88,"0",0.24,"N",3,11.2423757912587
21,78000,"RENT",2,"DEBTCONSOLIDATION","D",10000,15.57,"1",0.13,"Y",4,11.2644641056717
22,76800,"MORTGAGE",4,"PERSONAL","A",12000,8.9,"0",0.16,"N",2,11.2489599191358
21,76800,"MORTGAGE",5,"PERSONAL","D",8000,14.96,"0",0.1,"Y",3,11.2489599191358
24,94000,"RENT",8,"HOMEIMPROVEMENT","E",10000,18.64,"0",0.11,"N",2,11.4510500612521
26,77000,"MORTGAGE",4,"DEBTCONSOLIDATION","C",5400,13.04,"0",0.07,"Y",3,11.2515607008358
24,42000,"RENT",4,"EDUCATION","A",10200,7.49,"0",0.24,"N",4,10.6454248972655
23,77004,"MORTGAGE",7,"VENTURE","A",6000,7.88,"0",0.08,"N",2,11.2516126475385
20,77052,"MORTGAGE",4,"EDUCATION","B",24250,11.36,"0",0.31,"N",2,11.252235797582
26,77604,"MORTGAGE",0,"DEBTCONSOLIDATION","C",6800,13.06,"0",0.09,"Y",4,11.2593742512346
25,77800,"MORTGAGE",9,"PERSONAL","B",30000,NA,"0",0.39,"N",4,11.2618967101665
25,29000,"RENT",9,"PERSONAL","A",11000,8.49,"1",0.38,"N",2,10.2750511089686
24,72000,"MORTGAGE",8,"EDUCATION","C",14000,14.65,"1",0.19,"Y",4,11.1844213979982
22,78000,"MORTGAGE",2,"EDUCATION","B",1750,10.65,"0",0.02,"N",4,11.2644641056717
22,32244,"RENT",2,"VENTURE","B",11100,12.21,"1",0.34,"N",3,10.3810872584035
21,40000,"OWN",5,"MEDICAL","A",12000,8.9,"0",0.3,"N",2,10.5966347330961
22,26000,"RENT",5,"PERSONAL","D",11200,16.89,"1",0.43,"N",3,10.1658518170036
23,78000,"MORTGAGE",7,"EDUCATION","A",4600,7.66,"0",0.06,"N",2,11.2644641056717
24,78000,"MORTGAGE",8,"DEBTCONSOLIDATION","A",3600,5.42,"0",0.05,"N",4,11.2644641056717
21,42000,"RENT",5,"VENTURE","D",11200,16.77,"0",0.27,"N",4,10.6454248972655
22,42000,"RENT",6,"EDUCATION","B",11200,NA,"0",0.27,"N",4,10.6454248972655
26,78000,"MORTGAGE",4,"PERSONAL","B",1750,10.36,"0",0.02,"N",2,11.2644641056717
25,78000,"MORTGAGE",4,"DEBTCONSOLIDATION","B",2400,11.86,"0",0.03,"N",4,11.2644641056717
23,78000,"MORTGAGE",7,"EDUCATION","B",1000,9.88,"0",0.01,"N",3,11.2644641056717
24,50000,"RENT",0,"VENTURE","C",11200,13.85,"0",0.22,"Y",3,10.8197782844103
23,78000,"MORTGAGE",7,"EDUCATION","A",6150,7.88,"0",0.08,"N",2,11.2644641056717
23,54000,"RENT",4,"EDUCATION","C",11200,13.99,"0",0.21,"Y",2,10.8967393255464
24,78000,"OWN",8,"EDUCATION","B",25000,12.18,"0",0.32,"N",4,11.2644641056717
24,61000,"RENT",8,"PERSONAL","B",11200,9.99,"0",0.18,"N",3,11.0186291431554
22,78000,"MORTGAGE",6,"DEBTCONSOLIDATION","B",9600,10.95,"0",0.12,"N",2,11.2644641056717
25,72000,"RENT",8,"PERSONAL","B",11200,10.36,"0",0.16,"N",2,11.1844213979982
25,75000,"RENT",1,"HOMEIMPROVEMENT","C",11250,NA,"0",0.15,"N",3,11.2252433925184
25,78720,"MORTGAGE",6,"MEDICAL","B",10000,9.62,"0",0.13,"N",2,11.2736525317261
26,78948,"MORTGAGE",3,"MEDICAL","B",17500,11.83,"0",0.22,"N",2,11.276544686874
24,79000,"MORTGAGE",4,"PERSONAL","A",8000,5.99,"0",0.1,"N",3,11.2772031314492
23,60000,"RENT",4,"PERSONAL","C",11400,15.23,"0",0.19,"Y",4,11.0020998412042
25,79000,"MORTGAGE",9,"DEBTCONSOLIDATION","A",10000,5.79,"0",0.13,"N",2,11.2772031314492
25,62393,"OTHER",0,"MEDICAL","D",20000,15.05,"1",0.27,"Y",3,11.0412083685778
25,79992,"MORTGAGE",9,"EDUCATION","A",10000,6.03,"0",0.13,"N",2,11.2896819086557
24,42000,"RENT",8,"DEBTCONSOLIDATION","A",11500,7.88,"0",0.27,"N",2,10.6454248972655
26,45760,"RENT",8,"DEBTCONSOLIDATION","C",11500,11.78,"0",0.25,"N",4,10.7311656260537
26,57000,"RENT",0,"HOMEIMPROVEMENT","A",11500,7.51,"0",0.2,"N",3,10.9508065468167
22,40000,"OWN",4,"EDUCATION","A",8000,5.79,"0",0.2,"N",2,10.5966347330961
24,63000,"RENT",3,"VENTURE","C",11500,14.79,"0",0.18,"N",2,11.0508900053737
24,41000,"RENT",4,"MEDICAL","C",11525,12.99,"0",0.28,"Y",3,10.6213273456864
25,80000,"OWN",9,"VENTURE","C",12800,NA,"0",0.16,"N",3,11.289781913656
22,80000,"MORTGAGE",5,"MEDICAL","B",9500,11.71,"0",0.12,"N",2,11.289781913656
26,30000,"RENT",6,"MEDICAL","B",11700,11.71,"1",0.39,"N",2,10.3089526606443
25,80000,"MORTGAGE",2,"MEDICAL","A",5000,7.51,"0",0.06,"N",3,11.289781913656
24,40000,"RENT",3,"VENTURE","A",11800,6.92,"0",0.29,"N",4,10.5966347330961
24,80000,"MORTGAGE",2,"HOMEIMPROVEMENT","A",5000,6.99,"0",0.06,"N",4,11.289781913656
25,80000,"MORTGAGE",9,"VENTURE","D",14000,15.62,"0",0.17,"Y",4,11.289781913656
21,80000,"MORTGAGE",5,"EDUCATION","A",12000,5.99,"0",0.15,"N",2,11.289781913656
21,30000,"RENT",5,"VENTURE","A",12000,5.79,"1",0.4,"N",3,10.3089526606443
23,80000,"MORTGAGE",7,"VENTURE","C",4000,15.23,"0",0.05,"N",3,11.289781913656
22,30000,"RENT",4,"EDUCATION","B",12000,10.62,"1",0.4,"N",3,10.3089526606443
22,31000,"RENT",0,"DEBTCONSOLIDATION","B",12000,10.25,"1",0.39,"N",4,10.3417424834673
25,80000,"MORTGAGE",3,"EDUCATION","D",20000,15.62,"0",0.25,"Y",3,11.289781913656
26,74000,"MORTGAGE",1,"EDUCATION","B",24000,10.74,"1",0.32,"N",3,11.2118203721863
25,80000,"MORTGAGE",9,"HOMEIMPROVEMENT","B",12000,10,"0",0.15,"N",4,11.289781913656
25,80000,"MORTGAGE",9,"DEBTCONSOLIDATION","A",13000,6.54,"0",0.16,"N",3,11.289781913656
22,35000,"RENT",6,"DEBTCONSOLIDATION","B",12000,11.71,"1",0.34,"N",4,10.4631033404715
24,35000,"RENT",1,"VENTURE","A",12000,6.54,"1",0.34,"N",2,10.4631033404715
26,35000,"RENT",0,"EDUCATION","C",12000,10.91,"1",0.34,"Y",2,10.4631033404715
24,35400,"RENT",8,"VENTURE","A",12000,7.29,"1",0.34,"N",4,10.4744670991219
23,80000,"MORTGAGE",1,"EDUCATION","B",15000,9.88,"0",0.19,"N",4,11.289781913656
22,80000,"MORTGAGE",5,"VENTURE","B",5000,11.36,"0",0.06,"N",3,11.289781913656
23,80000,"MORTGAGE",3,"EDUCATION","D",25000,NA,"0",0.31,"Y",4,11.289781913656
26,80000,"MORTGAGE",10,"PERSONAL","B",25000,10.62,"0",0.31,"N",4,11.289781913656
22,62900,"MORTGAGE",6,"MEDICAL","E",12000,16.35,"1",0.16,"Y",2,11.0493014426885
26,38000,"RENT",0,"PERSONAL","B",12000,NA,"1",0.32,"N",4,10.5453414387085
25,80000,"MORTGAGE",10,"EDUCATION","D",25000,15.31,"0",0.31,"N",2,11.289781913656
26,80000,"MORTGAGE",6,"PERSONAL","B",15000,12.53,"0",0.19,"N",3,11.289781913656
26,80000,"OWN",5,"PERSONAL","C",7000,13.22,"0",0.09,"Y",2,11.289781913656
22,80000,"MORTGAGE",0,"EDUCATION","B",15000,11.48,"0",0.19,"N",3,11.289781913656
23,39000,"RENT",1,"EDUCATION","B",12000,10.99,"1",0.31,"N",4,10.5713169251118
24,39600,"RENT",NA,"VENTURE","A",12000,8.9,"0",0.3,"N",4,10.5865843972426
25,39600,"RENT",2,"MEDICAL","B",12000,10.99,"0",0.3,"N",2,10.5865843972426
21,39900,"RENT",0,"VENTURE","A",12000,7.9,"0",0.3,"N",3,10.594131602878
22,74000,"MORTGAGE",6,"HOMEIMPROVEMENT","C",11200,NA,"1",0.15,"Y",2,11.2118203721863
26,39996,"RENT",0,"VENTURE","B",12000,NA,"0",0.3,"N",4,10.5965347280957
24,74004,"MORTGAGE",7,"DEBTCONSOLIDATION","D",25000,15.57,"1",0.34,"Y",3,11.2118744247795
22,40000,"RENT",1,"DEBTCONSOLIDATION","C",12000,13.22,"0",0.3,"N",4,10.5966347330961
24,80004,"MORTGAGE",8,"VENTURE","A",6000,8.63,"0",0.07,"N",4,11.2898319124061
22,80070,"MORTGAGE",6,"EDUCATION","B",27525,10.74,"0",0.34,"N",3,11.2906565310667
25,80140,"MORTGAGE",4,"DEBTCONSOLIDATION","B",11300,10.37,"0",0.14,"N",2,11.2915303841901
26,40800,"RENT",2,"PERSONAL","A",12000,NA,"0",0.29,"N",2,10.6164373603923
25,42000,"RENT",2,"EDUCATION","A",12000,7.9,"0",0.29,"N",4,10.6454248972655
22,74476,"MORTGAGE",6,"EDUCATION","A",5000,8.49,"1",0.07,"N",4,11.2182322048159
26,42000,"RENT",3,"VENTURE","A",12000,8.49,"0",0.29,"N",3,10.6454248972655
23,80796,"MORTGAGE",7,"MEDICAL","A",5000,NA,"0",0.06,"N",3,11.2996827383333
24,42500,"RENT",9,"PERSONAL","B",12000,11.36,"0",0.28,"N",2,10.6572593549125
24,81000,"MORTGAGE",8,"HOMEIMPROVEMENT","B",20000,11.49,"0",0.25,"N",4,11.3022044336546
